price(mln),area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Status,neworold,Furnished_status,type_of_building
17.0,1150.0,19.2335321,72.839198,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
70.0,1700.0,19.0151733070987,72.8237191393926,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
12.5,1031.0,19.16885607,72.87786054,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
70.0,1610.0,19.0166667,72.8166667,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
17.5,700.0,19.038232803344727,72.8595199584961,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
23.0,1390.0,19.2143593,72.8635757,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
33.0,1200.0,19.2248756,72.86314300000001,3.0,3.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
43.6,1250.0,19.119677300000003,72.9050809,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Furnished,Flat
30.0,812.0,18.989957,72.840012,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
47.0,1250.0,18.982164,72.827559,2.0,2.0,1.0,1.0,1.0,SAS,Resale,Semi-Furnished,Flat
15.0,825.0,19.2234933,72.833157,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
11.5,1150.0,19.3693345,72.806127,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
39.5,1400.0,19.0815087,72.8376755,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
21.6,996.0,19.23177,72.82813,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
25.0,2500.0,19.408337,72.82567900000001,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.0,1060.0,19.14609,72.84583,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
17.0,722.0,19.162992477416992,72.83930206298828,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
5.5,1100.0,19.240615100000003,73.0951298,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
24.0,1065.0,19.116300944375464,72.83220084466467,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
20.0,1080.0,19.1297376,72.8291555,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Individual House
9.5,650.0,19.294101,72.877716,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
39.5,900.0,19.108097076416016,72.83226013183594,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
48.7,1700.0,19.162992477416992,72.83930206298828,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Flat
28.0,1334.0,19.180237,72.85541490000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
32.5,1315.0,18.958433,72.8173673,3.0,4.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
15.0,600.0,19.2335321,72.839198,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
26.0,848.0,19.183819,72.86111600000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.6,1615.0,19.1654181,72.9667254,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
18.0,900.0,19.233531951904297,72.83919525146484,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
3.18,700.0,19.3448747,72.86786,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
18.5,1050.0,19.025619100000004,72.8594659,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.0,700.0,19.0327996,72.89635679999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
22.5,1330.0,19.20771,72.86777,2.0,2.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
25.5,905.0,19.1629924,72.83930190000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
14.5,1000.0,19.068050384521484,72.89604949951172,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
15.0,725.0,19.2273315,72.8637286,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
14.5,810.0,19.210841,72.8755987441594,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.5,800.0,19.16407,72.94462,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
14.5,811.0,19.119184494018555,72.86463165283203,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
32.1,900.0,19.08003044128418,72.8370590209961,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
6.0,850.0,19.3693345,72.806127,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
15.0,702.0,19.060859,72.908939,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
23.0,800.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.0,1850.0,19.2099437,72.83086920000001,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
27.9,1300.0,19.1481277,72.8315375,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
29.0,1050.0,19.11981321,72.91277886,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
50.0,1000.0,18.962668,72.80278299999999,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
3.2,920.0,19.240615100000003,73.0951298,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
17.5,900.0,19.11623764038086,72.88607025146484,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
7.5,1100.0,19.3693345,72.806127,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
9.8,1080.0,19.2782666666667,72.8653383333333,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
19.0,1400.0,19.2783121,72.8580188,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
16.5,1010.0,19.0327987670898,72.896354675293,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
57.0,1800.0,19.1035608,72.8503495,4.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
36.0,1550.0,19.0013826,72.84845279999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
13.0,580.0,19.1173012,72.8840395,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
4.5,750.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
25.0,1100.0,19.10848045349121,72.86601257324219,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
30.0,790.0,19.019547,72.83825470000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
46.0,2500.0,19.157602,72.945243,4.0,4.0,2.0,2.0,2.0,SAS,New Property,Unfurnished,Flat
250.0,4000.0,18.943214416503903,72.82301330566406,4.0,7.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat
13.0,680.0,19.206752,72.840401,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
10.0,600.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
40.0,1350.0,18.9760616666667,72.826075,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
12.5,800.0,19.2100454,72.8183494,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
4.5,710.0,19.3448747,72.86786,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
45.5,2208.0,19.0774603,72.884851,4.0,4.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
40.5,1595.0,18.96898243730048,72.82319036071864,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
50.4,1708.0,19.183975,72.85414957732429,4.0,4.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
30.0,1545.0,19.111397,72.90142800000001,3.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
9.6,1070.0,19.4206485,72.8087343,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
40.0,985.0,19.0472012,72.8722249,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
22.0,1200.0,19.21102,72.87172,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
23.0,1100.0,19.2099437,72.83086920000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
18.0,2000.0,19.2783121,72.8580188,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
18.0,750.0,19.1889733,72.8220064,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
20.0,1370.0,19.1746739,72.94310379999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
30.0,1325.0,19.20875128,72.87098633,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
27.0,786.0,19.056257247924805,72.83528137207031,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
37.0,1307.0,19.1083423110123,72.84723299113709,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.0,920.0,19.0810128,72.8500709,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
30.0,1680.0,19.183819,72.86111600000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.5,1350.0,19.2143593,72.8635757,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
8.5,575.0,19.28217,72.87654,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
16.5,930.0,19.10265422,72.88645864,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
42.0,1300.0,19.2273315,72.8637286,3.0,3.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
31.0,1000.0,19.0627565,72.8545019,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
50.0,1200.0,19.019078,72.847976,3.0,3.0,1.0,1.0,1.0,Ready to Move,New Property,SAS,Flat
3.5,980.0,19.3693345,72.806127,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
9.5,780.0,19.08118,72.89744,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
31.5,1000.0,19.140062,72.829136,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
4.5,930.0,19.4540588,72.7688226,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.0,634.0,19.136642456054688,72.93113708496094,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
7.2,800.0,19.2906055908696,72.8730027250585,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
42.0,1350.0,19.100385665893555,72.8504638671875,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
27.0,1000.0,19.005105,72.845869,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
18.5,950.0,19.21935,72.85285999999999,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
16.5,635.0,19.173613,72.872352,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
27.0,1180.0,19.114019,72.850025,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
22.5,2000.0,19.1790566666667,72.8432266666667,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
18.5,800.0,19.100385,72.850466,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
23.5,915.0,19.2539332,72.8672448,4.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
17.5,700.0,19.05634,72.91731999999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
60.0,2040.0,19.12537002563477,72.8254165649414,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Flat
9.8,1200.0,19.221609115600582,72.83109283447266,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
9.1,650.0,19.1119,72.89604,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
16.0,858.0,19.0219072709714,72.8685268353121,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Furnished,Flat
90.0,3250.0,18.979386,72.82589499999999,3.0,4.0,2.0,2.0,2.0,SAS,New Property,Unfurnished,Flat
22.0,820.0,19.21339,72.86392,3.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
17.7,1350.0,19.239597,72.854668,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
65.0,1100.0,18.9778645,72.8117105,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.0,750.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
14.9,1050.0,19.226738,72.846283,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
18.5,1350.0,19.077063,72.8840395,2.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
43.5,945.0,19.1054406,72.8411208,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
17.0,1100.0,19.200165,72.868551,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
15.0,755.0,19.1843877175773,72.93895102387042,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.6,1200.0,19.107617,72.898917,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
18.9,1200.0,19.212264,72.82915200000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.5,725.0,18.99153,72.84028,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
20.5,1125.0,19.2245918099837,72.8470606183299,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
5.8,965.0,19.4282719,72.8503861,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
43.0,2250.0,19.1322925,72.8604097,4.0,4.0,6.0,6.0,6.0,Ready to Move,Resale,Furnished,Flat
9.6,675.0,19.28217,72.87654,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
105.0,3800.0,19.0969744,72.8393911,5.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
29.0,1200.0,19.114625,72.88469599999999,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
47.5,900.0,18.9144523,72.8205292,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
17.0,735.0,19.087609,72.89471800000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
24.0,1765.0,19.1975,72.87009,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
8.7,1280.0,19.339156,72.80855799999999,3.0,3.0,3.0,3.0,3.0,Ready to Move,New Property,SAS,Flat
41.5,875.0,19.01666641235352,72.81666564941406,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
30.0,2100.0,19.205820083618164,72.83201599121094,2.0,3.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
21.5,1260.0,19.1753667459889,72.87062627029309,3.0,3.0,1.0,1.0,1.0,Ready to Move,New Property,SAS,Flat
32.0,955.0,19.03731,72.87871,2.0,2.0,3.0,3.0,3.0,SAS,New Property,Unfurnished,Flat
2.95,1000.0,19.234639,73.16113399999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
9.5,1200.0,19.278546,72.870655,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.0,1050.0,19.123765,72.859362,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.5,1000.0,19.13692,72.86769,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.5,1000.0,19.136807,72.930675,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.5,685.0,19.0472012,72.8722249,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
14.0,990.0,19.151251663483897,72.9404746361464,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.5,1200.0,19.158664,72.94725240000001,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
21.5,1125.0,19.2050017,72.86927109999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
26.1,1000.0,19.2207663,72.8479907,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
6.2,650.0,19.3093926,72.8485939,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
14.0,650.0,19.180237,72.85541490000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
18.2,720.0,19.033164978027344,72.86425018310547,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
45.0,1800.0,19.141891479492188,72.82621002197266,4.0,5.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
21.0,1050.0,19.052196502685547,72.89112091064453,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Semi-Furnished,Flat
25.0,1385.0,19.282169342041016,72.87654113769531,3.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,Furnished,Flat
9.5,936.0,19.281902,72.886296,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
16.5,850.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
17.0,1000.0,19.21385383605957,72.8552474975586,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
15.0,1000.0,19.177385631619988,72.95323100704411,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
12.5,850.0,19.18023681640625,72.85541534423828,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
33.0,2108.0,19.15272521972656,72.84025573730469,3.0,3.0,1.0,1.0,1.0,Ready to Move,New Property,Unfurnished,Flat
5.2,750.0,19.2308654,73.0713733,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
18.0,1000.0,18.96991,72.82763,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
22.0,935.0,19.073796,72.867774,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
17.5,1000.0,19.07635,72.85719,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
6.0,1025.0,19.2308654,73.0713733,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
31.9,1670.0,19.174673080444336,72.94310760498047,3.0,3.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
16.5,1145.0,19.129737854003903,72.82915496826172,2.0,2.0,3.0,3.0,3.0,Ready to Move,New Property,Unfurnished,Flat
16.0,850.0,19.1184266,72.8958535,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
25.0,1030.0,19.154186,72.946437,3.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House
7.0,525.0,19.071989,72.88408199999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
9.7,1260.0,19.28217,72.87654,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
26.0,625.0,19.2050017,72.86927109999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
29.5,1020.0,19.1054406,72.8411208,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
3.5,886.0,19.4540588,72.7688226,2.0,2.0,3.0,3.0,3.0,SAS,Resale,Unfurnished,Flat
15.3,1159.0,19.063472879806,72.8813292791734,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,SAS,Flat
17.5,850.0,19.0908063,72.90766690000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
35.0,1335.0,19.194356,72.83081899999999,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
4.8,860.0,19.470357,72.7955643,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.5,1340.0,19.2050017,72.86927109999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
8.9,940.0,19.296851666666697,72.864675,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
41.0,2235.0,19.18483,72.858496,3.0,4.0,4.0,4.0,4.0,SAS,Resale,Unfurnished,Flat
35.0,835.0,19.1054406,72.8411208,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
33.0,1650.0,19.03731,72.87871,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
35.0,1000.0,19.098821,72.8320717,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
16.0,690.0,19.203436,72.8210452,2.0,2.0,3.0,3.0,3.0,Ready to Move,New Property,SAS,Flat
9.1,850.0,19.2202125988807,72.8230962043468,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
19.5,950.0,19.155756,72.846862,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
6.0,950.0,19.3693345,72.806127,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
32.5,1034.0,19.2248756,72.86314300000001,3.0,3.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
12.5,935.0,19.2364109,72.8695404,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
14.0,1200.0,19.10430908203125,72.85968780517578,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
7.4,800.0,19.18546,72.82066999999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
14.0,1015.0,19.149901,72.931134,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
28.5,1680.0,19.183819,72.86111600000001,3.0,3.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
15.0,730.0,19.2014,72.83827,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
19.5,940.0,19.16882705688477,72.93821716308594,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
26.0,1270.0,19.140793043201,72.8367363728463,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.8,850.0,19.21104,72.869411,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Individual House
17.5,795.0,19.163042068481445,72.94666290283203,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
9.5,1050.0,19.1560908,72.88395140000002,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
19.2,1900.0,19.2099437,72.83086920000001,4.0,6.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
19.0,1100.0,19.178119370517493,72.84047443617375,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
37.5,923.0,19.08870315551757,72.89613342285156,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
16.0,1000.0,19.205001831054688,72.86927032470703,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
19.0,1155.0,19.1077728874082,72.89723402507059,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
55.0,975.0,19.0166667,72.8166667,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
3.5,1050.0,19.41859245300293,72.8232650756836,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
11.0,800.0,19.131321,72.9294505,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
17.4,1100.0,19.21104,72.869411,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
53.0,1800.0,19.0854194,72.9065829,4.0,5.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Individual House
4.5,975.0,19.46638335,72.79704502,2.0,2.0,4.0,4.0,4.0,Ready to Move,New Property,SAS,Flat
10.0,945.0,19.3093926,72.8485939,2.0,2.0,1.0,1.0,1.0,SAS,Resale,Semi-Furnished,Flat
21.0,736.0,19.12986957,72.83319559,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
55.0,1300.0,19.07979,72.82658,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
14.0,800.0,19.152353,72.839474,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
28.0,1400.0,19.1834039622512,72.9426250028299,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.0,980.0,19.2018545,72.815272,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.0,1250.0,19.0128091,72.851598,3.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
8.3,910.0,19.280212,72.884079,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
7.0,945.0,19.24061584472656,73.09513092041016,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
14.0,750.0,19.04972,72.90835,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
22.0,1300.0,19.093535,72.91149,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
50.0,927.0,18.9713355,72.81462040000001,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
135.0,3200.0,19.110319,72.84085400000001,5.0,5.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
8.0,1250.0,19.31120491027832,72.85270690917969,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
21.1,1000.0,19.233531951904297,72.83919525146484,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
27.5,1255.0,19.028609,72.8794,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
16.0,1800.0,18.9871633297704,72.82989199332809,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
11.0,535.0,19.18897247314453,72.82200622558594,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
